time,event,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
1.23,0,-1.4560764855563841,-0.5965210908062172,-0.3830509228132904,0.34009590998704603,-1.8879501784006532,-0.11649793317540492,-0.7130815903477707,0.14001356152969735,-0.19079228947435678,-0.4768859767456008,1.9875432982185903,0.17382046614667368,0.034332971549692094,-0.2764724760317427,0.29413800680713514,0.3395630156658519,-0.06451285506352182,0.16774913326766966,-1.3540317735989493,0.8271365686805529
4.06,1,0.9241991778464074,-0.4121777762773649,-0.22567003610587885,-0.6196035889329925,0.8516053863325785,1.4109922956037229,-1.5375885578549233,1.0489320866165623,-1.466757985435017,0.6680995817080314,-0.544937932256009,-0.5117379542880641,-1.2272081174194547,-0.29320085309427635,-1.7041770294087837,-1.5686412730361032,0.6798479477620987,0.4829466669778353,0.9583357527437988,-1.2195502388058568
0.36,1,-0.05088187664634809,-1.8644944533733936,0.2893887380581543,0.9659761630777206,-1.4885129406687363,0.3155452018269226,-0.7775308797777906,0.15828224464911167,1.1442355004444784,-0.049770694115063185,0.10101537380506097,-1.7448669793682596,-0.6409598516338988,-2.039905136875081,2.05026270862444,-0.5465399172689839,-0.4527623771791179,-0.04308082088933836,-0.06797702689661266,-0.4935227641136293
17.78,0,-0.3284923833699022,0.1725881274285151,1.4224714810820762,0.08985290262187869,-0.22161682455466086,0.17647184762034326,-0.8248821848876206,-0.5625124104092181,0.7275612810148101,0.164248624795396,-0.36069161193734434,0.9041670193814685,-1.534692818492228,1.7151572615135522,0.5487933348374796,-0.4399811044301551,-1.1443186521788253,-0.8376470198072936,1.1473830792682524,0.3795310751060663
1.06,1,-0.4836232088799553,-0.8527733926529951,0.29972182090982114,-0.6046045906265449,0.41026833124111656,-0.8181260913605087,-0.0134012619779735,-1.0418676174218795,-0.8452999865361188,0.3128468280517251,-0.9956442382758269,-2.3312088073129185,0.6428065255857197,-0.03420975063080243,-0.21412741387849302,1.466880490909698,0.029987808081978148,1.9323058388545873,0.7416913592531754,-0.45792901855803864
7.62,1,-1.3124292153351094,-0.3389495634972628,-1.1343687874176982,-0.20220463958355633,0.29768702119452645,-1.532434015352999,-0.8443649529355454,-0.591480717419357,-1.1076653756949542,0.3067274540906518,0.1976233096063904,-0.20723468991357596,-0.5679986007870963,0.8440730645783856,0.6174283708853626,1.4804616822329812,-0.29792054581742294,-0.04594675852880783,1.7746465778564697,-0.6598880434915774
7.53,0,-0.8036761434024998,-1.0715514883924673,0.5512026918629819,-0.521210192619202,-0.8389527496934149,1.1448094342906536,-0.5062363521246096,-0.4176002108810235,-0.1268681190160284,-0.6716546775909884,0.45575823786195613,0.7008027052853198,2.9415630927215055,0.5513047956500775,0.12051320116925324,-0.5042224348223029,-0.5305301345450304,0.7202399970829638,1.9314829991992941,-1.0688428208866012
0.43,0,-0.6999124583657277,1.2478604274551175,-0.31563817973364755,-0.9751219424973058,-1.6558749609748216,0.4207725800976731,-0.020864366792509893,0.6834185750385023,1.6732054440892303,-0.6763172075222876,0.48750941387363833,0.955892700990163,1.254476160451473,-1.1367631871203598,1.3121806629609933,-0.28432254197319606,1.2906283003816241,-0.4155326872301862,-1.8288796771835638,0.022920157279977302
0.22,0,-0.41212537865712784,-0.8088940465808382,0.23005692744467318,0.07488629919478836,0.3918293197546011,0.6109205471646362,0.03267633749958047,0.37423611079963526,-0.9306689975933333,-0.12991528658488485,-1.8423200079937512,0.6039579479452555,-0.13950638462508555,-0.6460299966712041,0.9758498463838343,0.5065608966645533,-1.0777485151299202,0.6019141036033354,-0.11213153875395246,0.7394545061821801
38.52,0,1.2047886233755098,1.772854554341084,0.3390297939116564,2.200216987580312,-0.48782848784196436,-1.1510429582256547,1.3201780800375802,1.8668696611209816,-0.23507124856696215,1.8785631231483317,2.2135270396901814,1.4402137894153377,-0.44548076448447776,-0.9919122438565755,1.1575278694986728,-0.7892765161109271,0.5572098157332597,-1.4682881731899564,-0.9764281405035604,0.9234737294635453
2.69,1,-0.19932425921637187,-0.1616788298950267,0.06506751119603586,-1.0377500235572088,0.7560560967770588,0.5058030201986208,0.4724168329342352,1.3326793246661637,-0.4307643585085007,0.8230250273512209,1.2222196886051568,-0.42623874165687586,0.5037002135617852,-0.5523157601726785,-1.763559855519706,1.094079285003538,1.5753556197863239,-2.3690031701915992,0.724714184612773,-0.13344027868966926
0.91,1,-0.2243947379457334,0.27973751932481133,1.6946886408585924,-0.9898326505432243,-1.2729363166682985,0.00968049476068827,-0.6640750736281043,-1.3690280640003591,0.32779639781777836,1.047263151204811,-0.13304346621030308,0.1330676420496914,0.552071793064152,-1.9563039400174953,-1.0946359055369663,-0.11302797128593721,-0.07193532355314258,-0.9286154445411131,0.24773400917184107,-1.0550076216708157
2.68,0,0.28233823983187717,0.4212116710491827,-0.1430717416579692,-0.15611244786657028,-0.8422345864509343,0.3392888300722385,0.36038955402409006,-0.31385088355011936,-0.07670321969343544,1.3000176733707227,-0.23604192176044042,-1.4306612543505486,-0.05554441611604446,0.4110457032579977,0.5573296077031548,0.5110646318572424,-1.3391162087719286,1.1170139080975479,0.05323835524253735,-0.5719878786346815
17.41,0,-0.7065552318154293,0.08234665703083748,1.2916560427650727,0.8285521859102847,0.39973387510789843,0.16278518986883464,-0.22617291311075827,0.9642810191201611,-0.5668094758938336,-0.02010700111376579,0.02074042784017613,0.8022629599887993,-0.8540778410467947,0.7509002744257124,-0.5697727392025761,-1.7739351859521615,-1.4579217560074174,0.9476598368733633,-1.106425407093383,0.575182425192744
20.88,0,-0.8520548997378882,-1.2758538768896819,0.27071439003843495,-0.8481299074575572,-0.7089867284061203,-0.7715001316323827,-0.30885627091403023,0.9500094243494599,1.2303160974119065,0.16535869791020505,0.04245687297299308,-0.8049728634918722,0.25951319051729455,2.2564316146128136,0.2496383583624613,1.0213231899478106,0.8572225766732132,0.32072442637613996,-0.9864727225504938,-0.2812561229682532
15.93,0,-0.6218173721328298,1.8860826059729763,-1.283440050560144,-0.9909015523739112,1.4893117917690468,0.3770440446162235,-0.6456788203680025,-0.48545510952854387,1.5688923770152243,-0.8614329295088626,-0.0947248308393577,-0.5242477255256639,-1.2496059514633624,1.9890246742853843,1.5582764265931288,0.18233577972722345,-0.8403624745715219,1.7436815335837168,0.5203227763132089,1.5629415353336624
1.88,0,-0.6052688480448438,1.6528972906683006,0.6472192300125105,-2.0629556862502656,-0.5923718105020837,-0.24303033633032486,1.8486842389864415,-1.143028644314737,-0.3693611817571341,-0.12725256953946748,-1.673080207564001,-0.4712690418296269,0.022866188816984087,0.027502803650556278,1.6059922628445504,0.5078134535190574,-0.40382496555286956,-0.4548984611875652,-0.09967823200141364,0.08786743508802568
0.83,1,-0.5904350581426778,-0.23611649098893092,-0.013450199820464614,1.9997306705218036,0.34078207497725344,1.1198210293905295,0.6024432835941504,-1.3424643539995005,0.7402244577111378,0.20777009484652842,0.7397031619445554,-0.5308576492538492,1.2294550183133581,-0.4559815714779697,-0.3660772984735547,-1.4620342200934726,0.1305175338921969,0.19114140623564746,0.32300396544544074,0.6287225966620579
5.98,0,1.018044446202081,0.8413651370361355,-0.20962752954440453,-0.7077436059382671,1.2157528027136237,0.18409206846018422,0.8677852518993898,-1.2826089331716137,0.9020780999775777,0.8445455113093001,0.39148691866487867,-0.15850989939449328,0.06358453789609018,-1.2029203771910877,-0.22447813114509926,-2.5287078503344755,1.3449654831323632,1.64958618175627,-0.6115479732745264,-0.744593622746751
19.54,1,0.9571824432632872,-0.3733568453481512,0.7974682823866426,0.5604735217722299,0.20361314062391156,0.5050686935366866,0.7327837038180465,0.27157646634999305,-0.20962558673850895,2.061538970531297,0.07885443256570661,-0.10993462252402306,1.8254939749635912,-0.2658011810156725,-1.2043571364946764,-0.866085154211614,-0.3375333878583777,-1.100527263911339,-0.45190739797619095,0.002258021215773309
6.26,0,0.5098139471528343,-1.0006715436568407,1.4789220082338428,-0.7862547855574011,0.5481262234652954,0.3929719356931349,-2.211980973952474,0.49326559503472267,-1.8677960274028653,-0.3254583844635213,1.3632268099208764,0.4481772578802487,-0.4573815549508061,1.089311071777972,0.2063148762545433,-1.9321192153835423,0.024555516362055007,-0.883176616896701,1.6123137248082189,-0.6599611564229624
1.46,0,-0.6760532111365496,-0.2693616427345122,-0.31507831865418173,-1.5220342225203516,0.1800722202901322,-0.07850866072567438,0.5190868752429351,0.5475531792999602,-0.4627598605350559,1.824192201845603,-0.6705110573302548,0.6469306306273842,-0.42182546541497123,-0.2736755516181022,0.7652160618089923,-0.6207659634677175,0.974009385829894,0.030309824101632635,0.17543794502648807,0.2789509613121083
20.39,0,0.6111501186714772,-1.995805410896191,0.35285242822593715,-1.1697653407303668,-1.1970215529630832,-0.7009775698655689,0.7835274450854767,-0.721187740754695,-1.9969228645552894,-0.26178135679172937,0.05261486896724708,0.7921464905201802,-0.09401088559800831,0.19904783002805526,-0.2264484210698756,-0.015288927153830824,1.7779065752201648,0.1165715836660134,-1.1874679554372352,0.4855103367946053
2.23,0,1.1221973434341341,-1.6584250481419027,-0.8852752737250866,1.5295195840346862,0.5648615560882347,0.5164399206868984,-0.8960422445446343,-0.3133201138125591,-0.1165772346534439,-1.8991305919319779,-0.12509307322365046,-0.21624296541541765,0.9241096925238776,0.33563077000513614,-0.6994851444192166,-0.486107484313709,0.4840770396246329,0.339739001373768,0.13320168604271942,0.6627869852683552
18.45,0,2.3260734569143735,3.0666655182546863,0.0446512648709456,-1.067523957960958,-1.0952385410311989,-0.43642999437137847,0.911684847038902,-0.501643245603891,1.6586070064808514,0.4845484171753775,0.7680091776794667,-0.44402164127598415,0.4048827062852067,0.48838860288669206,1.1942643225953928,-1.457240622559572,0.9506045357787791,-1.0772850145490838,0.39806921338377094,1.128804155628918
9.0,0,-0.2027307503067423,1.5241580001328585,-0.7698606081245699,0.41534224030472544,1.1583245378349565,-0.5647669543315741,1.7389629016291204,0.45035187184902153,-0.9145900706875423,0.2143615604225594,-0.24503418317848089,2.0686131399134466,-2.975707981274766,-1.5867703471714185,1.723128268902256,1.1993240214088996,-1.181149434278301,0.9003790452931296,0.03565255877221538,-0.8013361344201082
6.27,0,-1.4643331469705814,-1.2145479367805738,0.2905015563447114,-1.4195305150014739,-0.3144478707598953,-0.3418765261648946,-1.260107079740305,-1.0351583106820905,-0.5463549717852688,-1.3936841321685731,0.896314191410763,-3.3082518854643332,-2.161482383561782,-1.2907366482664009,-0.3155077671531573,-0.41342277944230926,0.2948142012004745,0.14275608255156524,-1.619414697615683,-0.3963507426184658
42.06,0,-0.017237324004623304,-0.8515748574416736,-0.7966519493059732,0.3167784982181983,-0.13622763168171345,0.09447031999010883,0.5053264894174795,0.7790365987464535,1.1652800426805578,1.5333268550183796,0.9594584887634204,0.9529490999561098,0.9398727749266121,0.541110686507311,0.30765259397873423,-0.36810305436609886,1.3145064220739497,-1.032085881884204,-0.8865006771389029,2.53756205285917
2.26,0,1.316545154157179,1.5183485488734596,-0.41806990486880674,-1.9149004643341228,-1.3447109175268885,-0.828570369817182,-0.0874097807781713,0.45794956558796257,-2.2578566700701703,-0.30367265775233293,0.4676723703311441,1.111267311568214,0.4462351428533251,0.5407046651170221,-1.7514979797439594,0.520142787268937,0.05034469902412841,2.055585531240988,0.10948090179254852,-0.5567418766085206
19.76,1,-1.0460396227097613,-0.6509878091865317,-0.8847901192026024,-1.0711415886821858,-0.032988650424997254,0.31861352581148744,-0.6191859961132319,-0.3042535346492857,-1.0869437671455522,0.26911597652805486,-0.01816751904150556,-0.7813175927232324,-0.7221451086710519,0.2734008161407778,2.1516283550350384,0.979586828674952,0.9945657037870836,-0.8385540963897163,-1.2637475905784716,-0.033399811100684136
64.63,0,1.2076582528135857,0.7796669781879719,-0.17821512846936544,-1.099705390403231,0.4023679843096609,1.0147898576699153,-0.1482738972815494,-1.498598356364247,1.2169130304885538,0.09474670241916561,-0.02820255923388994,-1.2868321110228913,0.7900556297807262,-0.14528553499452637,-2.3481233508277284,0.07151800932555981,-0.2617164895844224,0.2496366111278421,-0.4820449016994921,0.9228386884677171
8.76,0,-0.020976391657171918,0.8153236049090646,-1.1175465601338055,-1.0092671379569063,-1.3019956835876867,1.1053732934672986,-0.08706913160863651,-0.3446976577752221,0.6974468501164578,-0.25023364014968147,1.970983288141316,-0.7516169368387243,0.020122759265827753,1.0361772585170557,0.3698864121199148,-0.2961076985356595,-1.8368915832227082,-0.4560630538020603,-0.12274170356826884,0.9862728234980291
14.47,0,3.169790298259605,0.9027524295114276,-0.870307336283605,0.09043706151274877,-1.668042834623417,0.8639901944563919,-2.346314364871786,0.824872377338089,-0.019460953618832766,-0.6468294223633555,0.0289912091210199,-1.1612453185575686,3.359527565418386,-0.14323811125291533,0.6983789284763389,0.7129960088034409,-1.1853983766913407,-0.2675208804403804,0.10563822195961975,-0.07493222299875299
0.39,1,-1.2074917348596137,-0.7499406053671526,-0.3084914309210715,0.42079727236094944,-0.26642034172322104,-2.817203247096764,-0.3386369212107088,-0.6461067837154281,0.7790047293012621,-0.2580087539032111,-0.453815207599792,0.9683429024981057,0.5182246683172829,-1.0280182049756952,-0.2068947458108978,-1.6996899979564408,-0.5389652791219489,0.08160146635943744,0.2688134675821554,-0.3181478253644881
0.78,1,-1.075432866129672,0.839332230778847,-0.4668950651001828,-0.5515102962544846,0.566199094629815,0.2665863477697242,1.09479963235911,0.15378794115346758,-0.2395281478807217,0.6254893837592123,-0.00901389565628829,-0.8420433166535383,-1.6979265811944892,-0.8682472538851316,1.3981901447969003,-0.5724042442012893,-0.09371616766775963,-0.9103256884579058,0.3845147827575474,-1.0408880392525257
6.24,1,-0.8715674665371701,-0.6960207213989761,-0.047980539294725864,0.8546341323276582,-0.936834167553308,-0.07753508730642392,1.9322665458832784,-0.04831394928843737,-0.9939270325594802,-0.8200660124605132,-0.9601258901986853,0.4821488386923661,1.132691898383326,-1.4948430027593003,0.1324306664250981,0.17494572458770946,0.48290980338278006,1.1676795973530036,0.4732497000591978,1.7240990476001035
6.92,0,-0.4258193339123255,-0.886739333907839,1.6409844313487332,0.0017408240035550187,0.29516977744071704,1.33433393241844,-0.5550672474292705,0.6122048992823388,-0.8210577035856913,-0.9452306452867006,0.6121610767635723,-0.10240775436524507,-0.7780265619645751,1.3585224616602434,0.027496147664164687,-0.5484666070858396,0.8827647072844751,0.5642152308269863,-0.30055319395189184,-0.842105116529006
3.6,0,0.17135710818184477,-0.10668007476194939,0.35324028010910496,-0.5138639973519642,0.24256695777917192,-0.5732138876482884,-0.7772147274125147,0.1564634786915993,0.3659966213604503,2.2488306695564644,-1.3603055747116253,0.17941343401257626,-0.2515096542115526,-1.7092235093609307,-0.4059260455124248,1.2283475278560696,2.074713137578796,0.9760730364657401,-0.06143336754988621,0.8491806710350045
6.87,0,-0.49020375145888057,-0.17020922427484572,1.2906060765136245,0.8618032946589572,0.467662755728777,0.5019219365144142,-1.5432806505831054,-0.5053450978087963,-0.9082661965662053,-0.7849637189681549,-0.7885942188038577,0.7862853128227396,-1.6457397104785474,0.9865519207854295,-0.5348298193032817,-0.4330039703675893,1.756439739965547,-0.2602821969035081,-0.514332698154033,1.9638024062813753
1.47,1,0.8419764579845226,-1.7112508032373637,0.6470552593018375,0.5228829259970172,-0.6088353571476927,-0.8415697871510583,-0.03981422542271485,-0.7807556882926074,0.8309384620988118,0.48419058578943586,-1.6664576626372234,0.3616284831805726,0.5923839940621777,2.3404724804637196,-0.7129909936313258,0.047704673768941816,-1.3469685871923547,-1.3162277610010789,-0.08232943633040654,0.8723174667116689
15.55,0,0.8846685040962463,-0.2625353512324057,-1.867694204845365,0.5477644849806587,0.6823429111657657,-0.17702765733335524,0.5642758382455291,-0.35153330351730494,-0.19190987450277028,-0.3416448544427773,-0.3422771967454954,-2.1276555740767975,1.7174655648101864,-0.3067393826822588,-0.7251727803639049,2.2643034684089045,1.0239713271432678,-1.3895404959680473,0.4021239001018112,-0.8970433335679782
56.3,0,-0.26764089922984935,1.4923525231176795,-0.949409536609529,-0.13107089203974873,-0.536446902788622,-1.5424029806129795,2.123343341111277,0.26633023503900194,0.5271906545450538,-0.14859641235677898,-0.15916336716967194,1.7104766885202396,-0.1079510397708514,0.3210695179007027,0.645233448226223,0.9986095046595703,-1.6950168206041878,-0.8538872671106401,0.7681095383916866,-0.4224126750854519
24.35,0,1.3246409220831465,0.385528314406875,-1.285773573212303,1.3162970002619736,-1.188853399263194,0.885769923254418,1.6865298272577693,-0.7687613517573958,-0.813928406618374,-1.1632821220904175,-0.551508003479728,-1.2709099505217016,1.5736388263715082,0.5425257810759088,0.37624328602338675,-1.6165545835022317,-2.1435757283170136,-0.48646719809878897,-2.0069990239670865,-0.06521526556218168
14.74,0,-0.06429111620768382,0.5790582063330832,-0.6473811515533422,-0.8150580941780271,-0.3748381458603911,-2.0254482278394352,-0.15463892656553418,-0.9655701065161015,-0.9572346016301964,0.2557958859872517,-0.2862616192577313,-0.5872688104750708,-0.1801879472431866,-0.34840942789745744,-2.023948926600388,0.08880869398780437,-0.3413237575804155,-1.0692601143970235,0.23278452202289732,0.26711772221221847
22.35,0,-0.3754122196678502,0.26914568398622374,-0.6777246500263904,-0.726525045938148,1.5224183929041213,0.3239625437945672,0.8281022467718313,1.157872116639819,0.19205657229304962,-1.4952588949015124,-0.01921819986416821,-1.2104914735203591,0.43092147574894873,0.9537682829147696,-0.5442759254327503,0.5454208714636676,-0.9995941200947202,-0.23100390644634652,-0.725622957247928,0.4312487628519776
0.44,1,-0.09444015384449621,-2.0495706833774863,-0.20623482489021513,0.6701670110461305,-0.5939973404649425,-0.4663898751108524,-0.1775750289464881,-0.7766240652632491,0.27684751666823376,-1.0572917523696803,-0.3372641292713785,0.5245266716759392,-2.2619664818115734,0.4080660710454573,-0.5718057153169239,0.027209300866240932,-0.10581152557141196,1.1080031363020804,2.1348157014994205,-0.08025803691415812
25.44,0,-1.0735427540874627,0.711727883171051,0.030100951145026544,-0.5942096534295791,1.098111248072934,2.63573518693073,-0.2807572191849663,-0.8411961212090651,0.3121230764587942,-1.5998776052275088,0.3384399275702826,2.8866197825100075,0.2516740401876384,-0.7730708781083313,-0.11170175796584303,-0.33730360230972795,-0.1614092728988013,-4.343623263535345,0.0744534229101121,-0.6869472921285696
6.42,0,-1.1568148303151873,0.13398961767551784,1.2603920173023637,-3.3375746650083364,-1.1305429237123696,1.219629192707443,-1.998625726153619,-1.024643139126517,-0.15767192000826458,-0.06339387523899655,1.8824170780555356,1.700045849456863,-2.6597368834890927,-0.26990806553528945,1.0522528913531357,1.7811118606684913,-0.1956451130933452,3.227741889473784,-0.36624630395445185,-1.097161236510192
21.55,1,-0.46322844819588554,-1.165316857287362,-1.7725127468925808,-0.22568079761006568,-0.002968553405484465,0.9027643836570293,-0.5721551496836507,-1.2314733830518958,-0.5158186525455557,-0.6479549973266304,1.2298008865650922,1.18313201348215,-0.20915499582422975,-0.23014990017085452,0.6365210695340041,-0.23195577503128886,0.05173650751364053,-0.399387176323665,0.2604346904905314,-0.851362079322699
